date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
06:06:17	163544/163544	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Feb%202023%2020:10:52%20GMT	https://www.classcentral.com/report/100-most-popular-online-courses-2021/	/home/sam/Desktop/Codes/CodingAllStars2/CodingAllStars3/www.classcentral.com/report/100-most-popular-online-courses-2021/index.html	(from https://www.classcentral.com/)
06:06:18	50744/50744	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Feb%202023%2007:00:36%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-ivy-league-moocs-social.jpg?auto=format&h=420&ixlib=php-3.3.1&s=c49b305f32e1e971696b9852e3971c6b	/home/sam/Desktop/Codes/CodingAllStars2/CodingAllStars3/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-ivy-league-moocs-social1fe9.jpg	(from https://www.classcentral.com/)
06:06:18	5751/5751	---M--	200	added ('OK')	image/png	date:Tue,%2014%20Feb%202023%2023:38:18%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-coursera-free-courses.png?auto=format&blur=200&h=420&ixlib=php-3.3.1&px=16&s=dbef6e5a11e80f652ab6a5ce5eb593b8	/home/sam/Desktop/Codes/CodingAllStars2/CodingAllStars3/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-coursera-free-coursesd038.png	(from https://www.classcentral.com/)
06:06:20	496024/496024	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Feb%202023%2020:10:55%20GMT	https://www.classcentral.com/report/coursera-free-online-courses/	/home/sam/Desktop/Codes/CodingAllStars2/CodingAllStars3/www.classcentral.com/report/coursera-free-online-courses/index.html	(from https://www.classcentral.com/)
06:06:20	96645/96645	---M--	200	added ('OK')	image/png	date:Tue,%2014%20Feb%202023%2017:58:39%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-coursera-free-courses.png?auto=format&h=420&ixlib=php-3.3.1&s=9044610de77ddba19697f770dd2531c7	/home/sam/Desktop/Codes/CodingAllStars2/CodingAllStars3/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-coursera-free-courses08e8.png	(from https://www.classcentral.com/)
06:06:20	6083/6083	---M--	200	added ('OK')	image/png	date:Mon,%2029%20Aug%202022%2015:46:49%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-free-certificates.png?auto=format&blur=200&h=420&ixlib=php-3.3.1&px=16&s=f880669c2a69683d851d6be4ee71652e	/home/sam/Desktop/Codes/CodingAllStars2/CodingAllStars3/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-free-certificates7462.png	(from https://www.classcentral.com/)
06:06:21	93874/93874	---M--	200	added ('OK')	image/png	date:Tue,%2014%20Feb%202023%2007:00:37%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-free-certificates.png?auto=format&h=420&ixlib=php-3.3.1&s=bc50a602c38dbf30802649312c6a4474	/home/sam/Desktop/Codes/CodingAllStars2/CodingAllStars3/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-free-certificatesbc95.png	(from https://www.classcentral.com/)
06:06:22	402152/402152	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Feb%202023%2020:04:55%20GMT	https://www.classcentral.com/report/free-certificates/	/home/sam/Desktop/Codes/CodingAllStars2/CodingAllStars3/www.classcentral.com/report/free-certificates/index.html	(from https://www.classcentral.com/)
06:06:22	6773/6773	---M--	200	added ('OK')	image/png	date:Tue,%2014%20Feb%202023%2009:23:35%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-google-certs.png?auto=format&blur=200&h=420&ixlib=php-3.3.1&px=16&s=0d0859ee6dce9cd586fcc06d2e5d34ec	/home/sam/Desktop/Codes/CodingAllStars2/CodingAllStars3/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-google-certsa0be.png	(from https://www.classcentral.com/)
06:06:23	29596/29596	---M--	200	added ('OK')	image/png	date:Tue,%2014%20Feb%202023%2007:00:38%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-google-certs.png?auto=format&h=420&ixlib=php-3.3.1&s=ac4c48d612e7961d7335e87451e52ac4	/home/sam/Desktop/Codes/CodingAllStars2/CodingAllStars3/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-google-certsc6f1.png	(from https://www.classcentral.com/)
06:06:24	178854/178854	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Feb%202023%2020:04:37%20GMT	https://www.classcentral.com/report/free-google-certifications/	/home/sam/Desktop/Codes/CodingAllStars2/CodingAllStars3/www.classcentral.com/report/free-google-certifications/index.html	(from https://www.classcentral.com/)
06:06:25	848913/848913	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Feb%202023%2000:36:25%20GMT	https://www.classcentral.com/starting-this-month	/home/sam/Desktop/Codes/CodingAllStars2/CodingAllStars3/www.classcentral.com/starting-this-month.html	(from https://www.classcentral.com/)
06:06:25	374/374	---MC-	302	error ('Found')	text/html	date:Wed,%2015%20Feb%202023%2000:36:25%20GMT	https://www.classcentral.com/new-online-courses	/home/sam/Desktop/Codes/CodingAllStars2/CodingAllStars3/www.classcentral.com/new-online-courses	(from https://www.classcentral.com/)
06:06:27	779978/779978	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Feb%202023%2000:36:27%20GMT	https://www.classcentral.com/new-online-courses/january-2023	/home/sam/Desktop/Codes/CodingAllStars2/CodingAllStars3/www.classcentral.com/new-online-courses/january-2023.html	(from https://www.classcentral.com/)
06:06:27	498/498	---MC-	302	error ('Found')	text/html	date:Wed,%2015%20Feb%202023%2000:36:27%20GMT	https://www.classcentral.com/most-popular-courses	/home/sam/Desktop/Codes/CodingAllStars2/CodingAllStars3/www.classcentral.com/most-popular-courses	(from https://www.classcentral.com/)
06:06:30	125970/125970	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Feb%202023%2020:04:36%20GMT	https://www.classcentral.com/report/most-popular-february-2023/	/home/sam/Desktop/Codes/CodingAllStars2/CodingAllStars3/www.classcentral.com/report/most-popular-february-2023/index.html	(from https://www.classcentral.com/)
06:06:30	841189/841189	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Feb%202023%2000:36:29%20GMT	https://www.classcentral.com/subject/ai	/home/sam/Desktop/Codes/CodingAllStars2/CodingAllStars3/www.classcentral.com/subject/ai.html	(from https://www.classcentral.com/)
06:06:32	827192/827192	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Feb%202023%2000:36:32%20GMT	https://www.classcentral.com/subject/algorithms-and-data-structures	/home/sam/Desktop/Codes/CodingAllStars2/CodingAllStars3/www.classcentral.com/subject/algorithms-and-data-structures.html	(from https://www.classcentral.com/)
06:06:34	770928/770928	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Feb%202023%2000:36:33%20GMT	https://www.classcentral.com/subject/internet-of-things	/home/sam/Desktop/Codes/CodingAllStars2/CodingAllStars3/www.classcentral.com/subject/internet-of-things.html	(from https://www.classcentral.com/)
06:06:35	8076/8076	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2015%20Feb%202023%2000:36:35%20GMT	https://www.classcentral.com/subject/computer-networking	/home/sam/Desktop/Codes/CodingAllStars2/CodingAllStars3/www.classcentral.com/subject/computer-networking	(from https://www.classcentral.com/)
06:06:35	8063/8063	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2015%20Feb%202023%2000:36:35%20GMT	https://www.classcentral.com/subject/machine-learning	/home/sam/Desktop/Codes/CodingAllStars2/CodingAllStars3/www.classcentral.com/subject/machine-learning	(from https://www.classcentral.com/)
06:06:35	790111/790111	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Feb%202023%2000:36:35%20GMT	https://www.classcentral.com/subject/information-technology	/home/sam/Desktop/Codes/CodingAllStars2/CodingAllStars3/www.classcentral.com/subject/information-technology.html	(from https://www.classcentral.com/)
06:06:36	7957/7957	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2015%20Feb%202023%2000:36:36%20GMT	https://www.classcentral.com/subject/devops	/home/sam/Desktop/Codes/CodingAllStars2/CodingAllStars3/www.classcentral.com/subject/devops	(from https://www.classcentral.com/)
06:06:37	8349/8349	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2015%20Feb%202023%2000:36:37%20GMT	https://www.classcentral.com/subject/deep-learning	/home/sam/Desktop/Codes/CodingAllStars2/CodingAllStars3/www.classcentral.com/subject/deep-learning.5a.delayed	(from https://www.classcentral.com/)
06:06:38	8346/8346	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2015%20Feb%202023%2000:36:38%20GMT	https://www.classcentral.com/subject/cryptography	/home/sam/Desktop/Codes/CodingAllStars2/CodingAllStars3/www.classcentral.com/subject/cryptography.5b.delayed	(from https://www.classcentral.com/)
06:06:39	8386/8386	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2015%20Feb%202023%2000:36:39%20GMT	https://www.classcentral.com/subject/quantum-computing	/home/sam/Desktop/Codes/CodingAllStars2/CodingAllStars3/www.classcentral.com/subject/quantum-computing.5c.delayed	(from https://www.classcentral.com/)
06:06:42	744902/744902	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Feb%202023%2000:36:41%20GMT	https://www.classcentral.com/subject/hci	/home/sam/Desktop/Codes/CodingAllStars2/CodingAllStars3/www.classcentral.com/subject/hci.html	(from https://www.classcentral.com/)
06:06:42	8375/8375	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2015%20Feb%202023%2000:36:42%20GMT	https://www.classcentral.com/subject/distributed-systems	/home/sam/Desktop/Codes/CodingAllStars2/CodingAllStars3/www.classcentral.com/subject/distributed-systems.5e.delayed	(from https://www.classcentral.com/)
06:06:42	7995/7995	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2015%20Feb%202023%2000:36:42%20GMT	https://www.classcentral.com/subject/blockchain	/home/sam/Desktop/Codes/CodingAllStars2/CodingAllStars3/www.classcentral.com/subject/blockchain	(from https://www.classcentral.com/)
06:06:45	741202/741202	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Feb%202023%2000:36:44%20GMT	https://www.classcentral.com/subject/operating-systems	/home/sam/Desktop/Codes/CodingAllStars2/CodingAllStars3/www.classcentral.com/subject/operating-systems.html	(from https://www.classcentral.com/)
06:06:45	8386/8386	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2015%20Feb%202023%2000:36:45%20GMT	https://www.classcentral.com/subject/computer-graphics	/home/sam/Desktop/Codes/CodingAllStars2/CodingAllStars3/www.classcentral.com/subject/computer-graphics.61.delayed	(from https://www.classcentral.com/)
06:06:45	8068/8068	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2015%20Feb%202023%2000:36:45%20GMT	https://www.classcentral.com/subject/nutrition-and-wellness	/home/sam/Desktop/Codes/CodingAllStars2/CodingAllStars3/www.classcentral.com/subject/nutrition-and-wellness	(from https://www.classcentral.com/)
06:06:46	8428/8428	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2015%20Feb%202023%2000:36:46%20GMT	https://www.classcentral.com/subject/disease-and-disorders	/home/sam/Desktop/Codes/CodingAllStars2/CodingAllStars3/www.classcentral.com/subject/disease-and-disorders.63.delayed	(from https://www.classcentral.com/)
06:06:49	773662/773662	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Feb%202023%2000:36:48%20GMT	https://www.classcentral.com/subject/public-health	/home/sam/Desktop/Codes/CodingAllStars2/CodingAllStars3/www.classcentral.com/subject/public-health.html	(from https://www.classcentral.com/)
06:06:49	8339/8339	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2015%20Feb%202023%2000:36:49%20GMT	https://www.classcentral.com/subject/health-care	/home/sam/Desktop/Codes/CodingAllStars2/CodingAllStars3/www.classcentral.com/subject/health-care.65.delayed	(from https://www.classcentral.com/)
06:06:51	8323/8323	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2015%20Feb%202023%2000:36:51%20GMT	https://www.classcentral.com/subject/anatomy	/home/sam/Desktop/Codes/CodingAllStars2/CodingAllStars3/www.classcentral.com/subject/anatomy.67.delayed	(from https://www.classcentral.com/)
06:06:51	763370/763370	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Feb%202023%2000:36:51%20GMT	https://www.classcentral.com/subject/nursing	/home/sam/Desktop/Codes/CodingAllStars2/CodingAllStars3/www.classcentral.com/subject/nursing.html	(from https://www.classcentral.com/)
06:06:52	8073/8073	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2015%20Feb%202023%2000:36:52%20GMT	https://www.classcentral.com/subject/veterinary-science	/home/sam/Desktop/Codes/CodingAllStars2/CodingAllStars3/www.classcentral.com/subject/veterinary-science	(from https://www.classcentral.com/)
06:06:54	8336/8336	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2015%20Feb%202023%2000:36:55%20GMT	https://www.classcentral.com/subject/statistics	/home/sam/Desktop/Codes/CodingAllStars2/CodingAllStars3/www.classcentral.com/subject/statistics.6a.delayed	(from https://www.classcentral.com/)
06:06:55	710644/710644	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Feb%202023%2000:36:54%20GMT	https://www.classcentral.com/subject/cme	/home/sam/Desktop/Codes/CodingAllStars2/CodingAllStars3/www.classcentral.com/subject/cme.html	(from https://www.classcentral.com/)
06:06:55	8447/8447	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2015%20Feb%202023%2000:36:55%20GMT	https://www.classcentral.com/subject/foundations-of-mathematics	/home/sam/Desktop/Codes/CodingAllStars2/CodingAllStars3/www.classcentral.com/subject/foundations-of-mathematics.6b.delayed	(from https://www.classcentral.com/)
06:06:56	7963/7963	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2015%20Feb%202023%2000:36:56%20GMT	https://www.classcentral.com/subject/calculus	/home/sam/Desktop/Codes/CodingAllStars2/CodingAllStars3/www.classcentral.com/subject/calculus	(from https://www.classcentral.com/)
06:06:59	8367/8367	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2015%20Feb%202023%2000:36:59%20GMT	https://www.classcentral.com/subject/trigonometry	/home/sam/Desktop/Codes/CodingAllStars2/CodingAllStars3/www.classcentral.com/subject/trigonometry.6e.delayed	(from https://www.classcentral.com/)
06:07:00	743540/743540	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Feb%202023%2000:36:59%20GMT	https://www.classcentral.com/subject/discrete-mathematics	/home/sam/Desktop/Codes/CodingAllStars2/CodingAllStars3/www.classcentral.com/subject/discrete-mathematics.html	(from https://www.classcentral.com/)
06:07:01	7982/7982	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2015%20Feb%202023%2000:37:01%20GMT	https://www.classcentral.com/subject/algebra	/home/sam/Desktop/Codes/CodingAllStars2/CodingAllStars3/www.classcentral.com/subject/algebra	(from https://www.classcentral.com/)
06:07:02	752076/752076	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Feb%202023%2000:37:01%20GMT	https://www.classcentral.com/subject/geometry	/home/sam/Desktop/Codes/CodingAllStars2/CodingAllStars3/www.classcentral.com/subject/geometry.html	(from https://www.classcentral.com/)
06:07:02	8338/8338	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2015%20Feb%202023%2000:37:02%20GMT	https://www.classcentral.com/subject/precalculus	/home/sam/Desktop/Codes/CodingAllStars2/CodingAllStars3/www.classcentral.com/subject/precalculus.71.delayed	(from https://www.classcentral.com/)
06:07:04	719487/719487	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Feb%202023%2000:37:04%20GMT	https://www.classcentral.com/subject/number-theory	/home/sam/Desktop/Codes/CodingAllStars2/CodingAllStars3/www.classcentral.com/subject/number-theory.html	(from https://www.classcentral.com/)
06:07:05	8349/8349	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2015%20Feb%202023%2000:37:05%20GMT	https://www.classcentral.com/subject/combinatorics	/home/sam/Desktop/Codes/CodingAllStars2/CodingAllStars3/www.classcentral.com/subject/combinatorics.73.delayed	(from https://www.classcentral.com/)
06:07:05	8073/8073	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2015%20Feb%202023%2000:37:05%20GMT	https://www.classcentral.com/subject/mathematical-logic	/home/sam/Desktop/Codes/CodingAllStars2/CodingAllStars3/www.classcentral.com/subject/mathematical-logic	(from https://www.classcentral.com/)
06:07:06	8393/8393	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2015%20Feb%202023%2000:37:06%20GMT	https://www.classcentral.com/subject/linear-programming	/home/sam/Desktop/Codes/CodingAllStars2/CodingAllStars3/www.classcentral.com/subject/linear-programming.75.delayed	(from https://www.classcentral.com/)
06:07:09	787545/787545	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Feb%202023%2000:37:08%20GMT	https://www.classcentral.com/subject/management-and-leadership	/home/sam/Desktop/Codes/CodingAllStars2/CodingAllStars3/www.classcentral.com/subject/management-and-leadership.html	(from https://www.classcentral.com/)
06:07:09	8302/8302	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2015%20Feb%202023%2000:37:09%20GMT	https://www.classcentral.com/subject/finance	/home/sam/Desktop/Codes/CodingAllStars2/CodingAllStars3/www.classcentral.com/subject/finance.77.delayed	(from https://www.classcentral.com/)
06:07:11	785110/785110	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Feb%202023%2000:37:11%20GMT	https://www.classcentral.com/subject/entrepreneurship	/home/sam/Desktop/Codes/CodingAllStars2/CodingAllStars3/www.classcentral.com/subject/entrepreneurship.html	(from https://www.classcentral.com/)
06:07:12	8312/8312	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2015%20Feb%202023%2000:37:12%20GMT	https://www.classcentral.com/subject/marketing	/home/sam/Desktop/Codes/CodingAllStars2/CodingAllStars3/www.classcentral.com/subject/marketing.79.delayed	(from https://www.classcentral.com/)
